Date,Open,High,Low,Close,Volume,Unnamed: 6,Unnamed: 7,Ticker,Adj Close
2020-01-02,142.3300018310547,142.66000366210938,141.1300048828125,141.67999267578125,1795500.0,,,CCI,116.4376983642578
2020-01-03,140.85000610351562,142.6999969482422,140.10000610351562,142.4600067138672,1254500.0,,,CCI,117.07872009277344
2020-01-06,142.13999938964844,142.67999267578125,141.25,141.25999450683594,1631100.0,,,CCI,116.09249114990234
2020-01-07,141.0,141.4199981689453,138.16000366210938,138.8699951171875,1667200.0,,,CCI,114.12834930419922
2020-01-08,139.00999450683594,139.91000366210938,138.58999633789062,139.4499969482422,2644600.0,,,CCI,114.6050262451172
2020-01-09,139.1999969482422,140.77000427246094,139.1699981689453,140.25,1534400.0,,,CCI,115.26248168945312
2020-01-10,140.39999389648438,142.55999755859375,140.1999969482422,142.39999389648438,2760400.0,,,CCI,117.02943420410156
2020-01-13,142.9199981689453,143.85000610351562,142.64999389648438,143.2899932861328,1743200.0,,,CCI,117.76083374023438
2020-01-14,142.9499969482422,143.47999572753906,141.0500030517578,141.9499969482422,1667100.0,,,CCI,116.65960693359376
2020-01-15,142.16000366210938,144.44000244140625,142.1199951171875,144.0500030517578,1431600.0,,,CCI,118.38543701171876
2020-01-16,144.39999389648438,145.25,143.77000427246094,145.22999572753906,1505500.0,,,CCI,119.35520935058594
2020-01-17,145.50999450683594,146.2100067138672,144.4199981689453,145.25,2070000.0,,,CCI,119.37163543701172
2020-01-21,145.32000732421875,148.33999633789062,145.1199951171875,148.2100067138672,1650500.0,,,CCI,121.80426788330078
2020-01-22,149.00999450683594,149.1999969482422,147.97999572753906,148.69000244140625,1920100.0,,,CCI,122.19873809814452
2020-01-23,149.1300048828125,150.2100067138672,148.0,149.77999877929688,1246800.0,,,CCI,123.0945816040039
2020-01-24,150.0,150.7100067138672,149.25999450683594,149.89999389648438,868100.0,,,CCI,123.19319152832033
2020-01-27,149.3300018310547,150.41000366210938,148.58999633789062,150.3000030517578,1363900.0,,,CCI,123.52188873291016
2020-01-28,150.14999389648438,151.77999877929688,149.72999572753906,151.72999572753906,1539100.0,,,CCI,124.69711303710938
2020-01-29,151.8000030517578,151.97000122070312,148.91000366210938,149.0500030517578,1519400.0,,,CCI,122.49462890625
2020-01-30,148.6300048828125,151.24000549316406,148.5800018310547,151.1300048828125,968300.0,,,CCI,124.20401763916016
2020-01-31,151.05999755859375,151.7899932861328,148.72000122070312,149.83999633789062,1293900.0,,,CCI,123.14386749267578
2020-02-03,150.67999267578125,150.92999267578125,148.94000244140625,149.19000244140625,1225000.0,,,CCI,122.6096649169922
