Date,Open,High,Low,Close,Volume,,
1980-06-23 00:00:00-04:00,0.189485669,0.192389485,0.189485669,0.189485669,9888000,,
1980-06-24 00:00:00-04:00,0.189485669,0.192389485,0.189485669,0.189485669,9676800,,
1980-06-25 00:00:00-04:00,0.191663712,0.194567514,0.191663712,0.191663712,15494400,,
1980-06-26 00:00:00-04:00,0.191663712,0.194567514,0.191663712,0.191663712,10156800,,
1980-06-27 00:00:00-04:00,0.192389607,0.195293408,0.192389607,0.192389607,6912000,,
1980-06-30 00:00:00-04:00,0.192389607,0.193841515,0.190937698,0.190937698,5337600,,
1980-07-01 00:00:00-04:00,0.193841487,0.196745853,0.193841487,0.193841487,9811200,,
1980-07-02 00:00:00-04:00,0.195293397,0.198197762,0.195293397,0.195293397,6585600,,
1980-07-03 00:00:00-04:00,0.196745798,0.199649598,0.196745798,0.196745798,4550400,,
1980-07-07 00:00:00-04:00,0.204005301,0.205457774,0.204005301,0.204005301,19545600,,
1980-07-08 00:00:00-04:00,0.20836173,0.209813639,0.20836173,0.20836173,13190400,,
1980-07-09 00:00:00-04:00,0.20836173,0.209087685,0.20836173,0.20836173,9388800,,
1980-07-10 00:00:00-04:00,0.211265504,0.211991442,0.211265504,0.211265504,14092800,,
1980-07-11 00:00:00-04:00,0.211265459,0.211991397,0.210539505,0.210539505,9888000,,
1980-07-14 00:00:00-04:00,0.212717429,0.214169903,0.212717429,0.212717429,15052800,,
1980-07-15 00:00:00-04:00,0.219251558,0.219977513,0.219251558,0.219251558,20678400,,
1980-07-16 00:00:00-04:00,0.222881764,0.223607718,0.222881764,0.222881764,11692800,,
1980-07-17 00:00:00-04:00,0.227963597,0.229415489,0.227963597,0.227963597,15456000,,
1980-07-18 00:00:00-04:00,0.233771607,0.234497561,0.233771607,0.233771607,12576000,,
1980-07-21 00:00:00-04:00,0.233771607,0.234497561,0.233771607,0.233771607,14208000,,
1980-07-22 00:00:00-04:00,0.232319711,0.232319711,0.230867803,0.230867803,14150400,,
1980-07-23 00:00:00-04:00,0.229415385,0.229415385,0.228689447,0.228689447,8371200,,
1980-07-24 00:00:00-04:00,0.227963477,0.227963477,0.227237523,0.227237523,11616000,,
1980-07-25 00:00:00-04:00,0.225785538,0.225785538,0.225059584,0.225059584,22156800,,
1980-07-28 00:00:00-04:00,0.227237523,0.228689431,0.227237523,0.227237523,7372800,,
1980-07-29 00:00:00-04:00,0.237401456,0.238853348,0.237401456,0.237401456,11424000,,
1980-07-30 00:00:00-04:00,0.24466151,0.245387464,0.24466151,0.24466151,12614400,,
1980-07-31 00:00:00-04:00,0.246113509,0.247565402,0.246113509,0.246113509,24384000,,
1980-08-01 00:00:00-04:00,0.244661464,0.244661464,0.242483601,0.242483601,9523200,,
1980-08-04 00:00:00-04:00,0.246113509,0.248291921,0.246113509,0.246113509,5721600,,
1980-08-05 00:00:00-04:00,0.247565255,0.249017728,0.247565255,0.247565255,6720000,,
1980-08-06 00:00:00-04:00,0.247565251,0.247565251,0.245387405,0.245387405,11193600,,
1980-08-07 00:00:00-04:00,0.24829182,0.249017775,0.24829182,0.24829182,8812800,,
1980-08-08 00:00:00-04:00,0.251921535,0.253373443,0.251921535,0.251921535,5817600,,
1980-08-11 00:00:00-04:00,0.267893672,0.269345581,0.267893672,0.267893672,7276800,,
1980-08-12 00:00:00-04:00,0.268619478,0.271523294,0.268619478,0.268619478,22406400,,
1980-08-13 00:00:00-04:00,0.264989329,0.264989329,0.263537437,0.263537437,12153600,,
1980-08-14 00:00:00-04:00,0.263537437,0.264263375,0.263537437,0.263537437,8793600,,
1980-08-15 00:00:00-04:00,0.261359452,0.261359452,0.259907544,0.259907544,41011200,,
1980-08-18 00:00:00-04:00,0.253373593,0.253373593,0.252647638,0.252647638,7699200,,
1980-08-19 00:00:00-04:00,0.249743729,0.249743729,0.249017775,0.249017775,8889600,,
1980-08-20 00:00:00-04:00,0.254099339,0.255551231,0.254099339,0.254099339,11808000,,
1980-08-21 00:00:00-04:00,0.257003844,0.257729798,0.257003844,0.257003844,11251200,,
1980-08-22 00:00:00-04:00,0.258455634,0.259181572,0.258455634,0.258455634,38515200,,
1980-08-25 00:00:00-04:00,0.258455634,0.259181572,0.258455634,0.258455634,11174400,,
1980-08-26 00:00:00-04:00,0.258455634,0.259181572,0.258455634,0.258455634,20160000,,
1980-08-27 00:00:00-04:00,0.258455693,0.258455693,0.257729739,0.257729739,3513600,,
1980-08-28 00:00:00-04:00,0.256277203,0.256277203,0.255551249,0.255551249,6451200,,
1980-08-29 00:00:00-04:00,0.254825293,0.254825293,0.254099339,0.254099339,15552000,,
1980-09-02 00:00:00-04:00,0.257729739,0.258455693,0.257729739,0.257729739,6816000,,
1980-09-03 00:00:00-04:00,0.265715837,0.267167746,0.265715837,0.265715837,9292800,,
1980-09-04 00:00:00-04:00,0.267893672,0.269345581,0.267893672,0.267893672,16147200,,
1980-09-05 00:00:00-04:00,0.267167687,0.267167687,0.266441733,0.266441733,6259200,,
1980-09-08 00:00:00-04:00,0.260633557,0.260633557,0.259181648,0.259181648,4300800,,
1980-09-09 00:00:00-04:00,0.259907544,0.260633498,0.259907544,0.259907544,13632000,,
1980-09-10 00:00:00-04:00,0.258455753,0.258455753,0.257003844,0.257003844,10099200,,
1980-09-11 00:00:00-04:00,0.258455634,0.259181572,0.258455634,0.258455634,5990400,,
1980-09-12 00:00:00-04:00,0.258455693,0.258455693,0.257729739,0.257729739,4800000,,
1980-09-15 00:00:00-04:00,0.255551351,0.255551351,0.254825413,0.254825413,5337600,,
1980-09-16 00:00:00-04:00,0.262085408,0.262811362,0.262085408,0.262085408,9139200,,
1980-09-17 00:00:00-04:00,0.273701161,0.27442768,0.273701161,0.273701161,11577600,,
1980-09-18 00:00:00-04:00,0.274427772,0.275153726,0.274427772,0.274427772,14227200,,
1980-09-19 00:00:00-04:00,0.276605606,0.27733156,0.276605606,0.276605606,6086400,,
1980-09-22 00:00:00-04:00,0.273701113,0.273701113,0.272249222,0.272249222,8313600,,
1980-09-23 00:00:00-04:00,0.262811362,0.262811362,0.262085408,0.262085408,7142400,,
1980-09-24 00:00:00-04:00,0.260633557,0.260633557,0.259181648,0.259181648,10022400,,
1980-09-25 00:00:00-04:00,0.257003753,0.257003753,0.256277233,0.256277233,11520000,,
1980-09-26 00:00:00-04:00,0.254099548,0.254099548,0.252647638,0.252647638,9312000,,
1980-09-29 00:00:00-04:00,0.253373504,0.254099458,0.253373504,0.253373504,3801600,,
1980-09-30 00:00:00-04:00,0.258455634,0.259907526,0.258455634,0.258455634,6086400,,
1980-10-01 00:00:00-04:00,0.261359334,0.262085288,0.261359334,0.261359334,5971200,,
1980-10-02 00:00:00-04:00,0.261359393,0.262085347,0.260633439,0.260633439,4281600,,
1980-10-03 00:00:00-04:00,0.269345522,0.270071476,0.269345522,0.269345522,5068800,,
1980-10-06 00:00:00-04:00,0.286043614,0.287495523,0.286043614,0.286043614,10060800,,
1980-10-07 00:00:00-04:00,0.286769569,0.288221478,0.286769569,0.286769569,9158400,,
1980-10-08 00:00:00-04:00,0.281687349,0.281687349,0.280961394,0.280961394,25036800,,
1980-10-09 00:00:00-04:00,0.280961394,0.281687348,0.28023544,0.28023544,8697600,,
1980-10-10 00:00:00-04:00,0.278783469,0.278783469,0.277331561,0.277331561,6624000,,
1980-10-13 00:00:00-04:00,0.27878347,0.280235379,0.27878347,0.27878347,3235200,,
1980-10-14 00:00:00-04:00,0.28023544,0.283139789,0.28023544,0.28023544,6652800,,
1980-10-15 00:00:00-04:00,0.286043614,0.287495523,0.286043614,0.286043614,4416000,,
1980-10-16 00:00:00-04:00,0.286043434,0.287495342,0.284591526,0.284591526,5942400,,
1980-10-17 00:00:00-04:00,0.284591608,0.284591608,0.28168726,0.28168726,6988800,,
1980-10-20 00:00:00-04:00,0.280235379,0.280235379,0.27878347,0.27878347,6489600,,
1980-10-21 00:00:00-04:00,0.277331423,0.277331423,0.275879532,0.275879532,8908800,,
1980-10-22 00:00:00-04:00,0.27878347,0.280235379,0.27878347,0.27878347,5136000,,
1980-10-23 00:00:00-04:00,0.275879799,0.275879799,0.272975415,0.272975415,3206400,,
1980-10-24 00:00:00-04:00,0.26861949,0.26861949,0.267167598,0.267167598,4204800,,
1980-10-27 00:00:00-05:00,0.254099548,0.254099548,0.252647638,0.252647638,5769600,,
1980-10-28 00:00:00-05:00,0.259907544,0.26281136,0.259907544,0.259907544,4473600,,
1980-10-29 00:00:00-05:00,0.265715837,0.267167746,0.265715837,0.265715837,6844800,,
1980-10-30 00:00:00-05:00,0.241031673,0.241031673,0.238127291,0.238127291,54960000,,
1980-10-31 00:00:00-05:00,0.243935525,0.245387434,0.243935525,0.243935525,16579200,,
1980-11-03 00:00:00-05:00,0.243935525,0.245387434,0.243935525,0.243935525,18777600,,
1980-11-05 00:00:00-05:00,0.261359334,0.262811242,0.261359334,0.261359334,16108800,,
1980-11-06 00:00:00-05:00,0.246839297,0.246839297,0.245387405,0.245387405,20659200,,
1980-11-07 00:00:00-05:00,0.249743626,0.252647425,0.249743626,0.249743626,7334400,,
1980-11-10 00:00:00-05:00,0.249743729,0.251195621,0.24829182,0.24829182,8390400,,
1980-11-11 00:00:00-05:00,0.252647638,0.254099548,0.252647638,0.252647638,8620800,,
1980-11-12 00:00:00-05:00,0.261359334,0.262811242,0.261359334,0.261359334,13440000,,
1980-11-13 00:00:00-05:00,0.267167598,0.26861949,0.267167598,0.267167598,9753600,,
1980-11-14 00:00:00-05:00,0.27878347,0.281687288,0.27878347,0.27878347,12028800,,
1980-11-17 00:00:00-05:00,0.28023544,0.281687348,0.28023544,0.28023544,8515200,,
1980-11-18 00:00:00-05:00,0.287495434,0.288947343,0.287495434,0.287495434,8467200,,
1980-11-19 00:00:00-05:00,0.284591674,0.284591674,0.283139765,0.283139765,10387200,,
1980-11-20 00:00:00-05:00,0.281687348,0.281687348,0.28023544,0.28023544,11251200,,
1980-11-21 00:00:00-05:00,0.277331423,0.277331423,0.275879532,0.275879532,10684800,,
1980-11-24 00:00:00-05:00,0.274427842,0.274427842,0.271523476,0.271523476,8688000,,
1980-11-25 00:00:00-05:00,0.271523476,0.272975368,0.271523476,0.271523476,5990400,,
1980-11-26 00:00:00-05:00,0.272975415,0.274427889,0.272975415,0.272975415,5654400,,
1980-11-28 00:00:00-05:00,0.272975247,0.272975247,0.270071447,0.270071447,5088000,,
1980-12-01 00:00:00-05:00,0.252647425,0.252647425,0.249743626,0.249743626,5328000,,
1980-12-02 00:00:00-05:00,0.249743626,0.252647425,0.249743626,0.249743626,12768000,,
1980-12-03 00:00:00-05:00,0.252647638,0.25555144,0.252647638,0.252647638,7478400,,
1980-12-04 00:00:00-05:00,0.257729739,0.259907585,0.257729739,0.257729739,9398400,,
1980-12-05 00:00:00-05:00,0.242483658,0.242483658,0.241031766,0.241031766,12278400,,
1980-12-08 00:00:00-05:00,0.233771634,0.233771634,0.232319742,0.232319742,13363200,,
1980-12-09 00:00:00-05:00,0.242483601,0.245387418,0.242483601,0.242483601,20572800,,
1980-12-10 00:00:00-05:00,0.241031675,0.241031675,0.239579767,0.239579767,17558400,,
1980-12-11 00:00:00-05:00,0.235223543,0.235223543,0.232319742,0.232319742,23481600,,
1980-12-12 00:00:00-05:00,0.239579767,0.241031675,0.239579767,0.239579767,12460800,,
1980-12-15 00:00:00-05:00,0.239579767,0.241031675,0.239579767,0.239579767,8544000,,
1980-12-16 00:00:00-05:00,0.241031766,0.243935567,0.241031766,0.241031766,16425600,,
1980-12-17 00:00:00-05:00,0.238127318,0.238127318,0.236675426,0.236675426,15753600,,
1980-12-18 00:00:00-05:00,0.236675485,0.238127377,0.235223576,0.235223576,18508800,,
1980-12-19 00:00:00-05:00,0.226511594,0.226511594,0.223607793,0.223607793,31900800,,
1980-12-22 00:00:00-05:00,0.223607793,0.225059686,0.223607793,0.223607793,19526400,,
1980-12-23 00:00:00-05:00,0.227963597,0.229415489,0.227963597,0.227963597,17145600,,
1980-12-24 00:00:00-05:00,0.232319742,0.235223543,0.232319742,0.232319742,11808000,,
1980-12-26 00:00:00-05:00,0.238127291,0.241031673,0.238127291,0.238127291,4300800,,
1980-12-29 00:00:00-05:00,0.232319711,0.232319711,0.230867803,0.230867803,15782400,,
1980-12-30 00:00:00-05:00,0.233771607,0.235223516,0.233771607,0.233771607,8131200,,
1980-12-31 00:00:00-05:00,0.233771607,0.236675424,0.233771607,0.233771607,6624000,,
1981-01-02 00:00:00-05:00,0.233771607,0.236675424,0.233771607,0.233771607,7795200,,
1981-01-05 00:00:00-05:00,0.242483601,0.245387418,0.242483601,0.242483601,9187200,,
1981-01-06 00:00:00-05:00,0.238127318,0.238127318,0.236675426,0.236675426,16099200,,
1981-01-07 00:00:00-05:00,0.230867891,0.230867891,0.229415417,0.229415417,16857600,,
1981-01-08 00:00:00-05:00,0.226511492,0.226511492,0.225059584,0.225059584,12556800,,
1981-01-09 00:00:00-05:00,0.225059584,0.226511492,0.225059584,0.225059584,8332800,,
1981-01-12 00:00:00-05:00,0.222155837,0.222155837,0.220703363,0.220703363,13574400,,
1981-01-13 00:00:00-05:00,0.220703451,0.220703451,0.219251558,0.219251558,14630400,,
1981-01-14 00:00:00-05:00,0.220703363,0.223607745,0.220703363,0.220703363,5702400,,
1981-01-15 00:00:00-05:00,0.222155914,0.225059715,0.222155914,0.222155914,10051200,,
1981-01-16 00:00:00-05:00,0.232319742,0.233771634,0.232319742,0.232319742,12768000,,
1981-01-19 00:00:00-05:00,0.232319742,0.233771634,0.232319742,0.232319742,7180800,,
1981-01-20 00:00:00-05:00,0.226511492,0.226511492,0.225059584,0.225059584,7017600,,
1981-01-21 00:00:00-05:00,0.225059686,0.225059686,0.223607793,0.223607793,8976000,,
1981-01-22 00:00:00-05:00,0.223607793,0.226511594,0.223607793,0.223607793,7286400,,
1981-01-23 00:00:00-05:00,0.227963597,0.229415489,0.227963597,0.227963597,8803200,,
1981-01-26 00:00:00-05:00,0.223607823,0.223607823,0.222155914,0.222155914,11760000,,
1981-01-27 00:00:00-05:00,0.222155837,0.222155837,0.220703363,0.220703363,10070400,,
1981-01-28 00:00:00-05:00,0.220703363,0.222155837,0.220703363,0.220703363,6681600,,
1981-01-29 00:00:00-05:00,0.220703363,0.222155837,0.220703363,0.220703363,7516800,,
1981-01-30 00:00:00-05:00,0.217799558,0.217799558,0.21634765,0.21634765,8956800,,
1981-02-02 00:00:00-05:00,0.210539549,0.210539549,0.20908764,0.20908764,17433600,,
1981-02-03 00:00:00-05:00,0.217799619,0.219251528,0.217799619,0.217799619,11328000,,
1981-02-04 00:00:00-05:00,0.223607793,0.226511594,0.223607793,0.223607793,8448000,,
1981-02-05 00:00:00-05:00,0.229415417,0.230867891,0.229415417,0.229415417,11702400,,
1981-02-06 00:00:00-05:00,0.232319742,0.235223543,0.232319742,0.232319742,10963200,,
1981-02-09 00:00:00-05:00,0.232319742,0.235223543,0.232319742,0.232319742,9312000,,
1981-02-10 00:00:00-05:00,0.235223576,0.236675485,0.235223576,0.235223576,7132800,,
1981-02-11 00:00:00-05:00,0.232319711,0.232319711,0.230867803,0.230867803,6374400,,
1981-02-12 00:00:00-05:00,0.225059686,0.225059686,0.223607793,0.223607793,6873600,,
1981-02-13 00:00:00-05:00,0.223607793,0.225059686,0.223607793,0.223607793,5577600,,
1981-02-17 00:00:00-05:00,0.229415417,0.2323198,0.229415417,0.229415417,4819200,,
1981-02-18 00:00:00-05:00,0.230867803,0.232319711,0.230867803,0.230867803,11040000,,
1981-02-19 00:00:00-05:00,0.230867803,0.232319711,0.230867803,0.230867803,13948800,,
1981-02-20 00:00:00-05:00,0.222155837,0.222155837,0.220703363,0.220703363,16099200,,
1981-02-23 00:00:00-05:00,0.219251528,0.219251528,0.217799619,0.217799619,12768000,,
1981-02-24 00:00:00-05:00,0.217799558,0.217799558,0.21634765,0.21634765,18921600,,
1981-02-25 00:00:00-05:00,0.197471733,0.197471733,0.194567353,0.194567353,77721600,,
1981-02-26 00:00:00-05:00,0.193115621,0.193115621,0.191663712,0.191663712,32524800,,
1981-02-27 00:00:00-05:00,0.203279406,0.204731879,0.203279406,0.203279406,36057600,,
1981-03-02 00:00:00-05:00,0.20908764,0.211991441,0.20908764,0.20908764,19113600,,
1981-03-03 00:00:00-05:00,0.206183835,0.206183835,0.204731926,0.204731926,21110400,,
1981-03-04 00:00:00-05:00,0.203279433,0.203279433,0.201827541,0.201827541,17625600,,
1981-03-05 00:00:00-05:00,0.197471871,0.197471871,0.196019962,0.196019962,8361600,,
1981-03-06 00:00:00-05:00,0.196019962,0.197471871,0.196019962,0.196019962,14342400,,
1981-03-09 00:00:00-05:00,0.196019962,0.197471871,0.196019962,0.196019962,10041600,,
1981-03-10 00:00:00-05:00,0.198923737,0.200375646,0.198923737,0.198923737,10646400,,
1981-03-11 00:00:00-05:00,0.19311553,0.19311553,0.190211713,0.190211713,16310400,,
1981-03-12 00:00:00-05:00,0.200375676,0.203279478,0.200375676,0.200375676,9216000,,
1981-03-13 00:00:00-05:00,0.203279406,0.204731879,0.203279406,0.203279406,10569600,,
1981-03-16 00:00:00-05:00,0.204731926,0.206183835,0.204731926,0.204731926,13670400,,
1981-03-17 00:00:00-05:00,0.197471871,0.197471871,0.196019962,0.196019962,17577600,,
1981-03-18 00:00:00-05:00,0.198923737,0.200375646,0.198923737,0.198923737,20755200,,
1981-03-19 00:00:00-05:00,0.198923674,0.198923674,0.197471783,0.197471783,8572800,,
1981-03-20 00:00:00-05:00,0.203279406,0.204731879,0.203279406,0.203279406,14764800,,
1981-03-23 00:00:00-05:00,0.204731926,0.207635727,0.204731926,0.204731926,8054400,,
1981-03-24 00:00:00-05:00,0.20618397,0.207635863,0.20618397,0.20618397,14227200,,
1981-03-25 00:00:00-05:00,0.214895785,0.216347677,0.214895785,0.214895785,11875200,,
1981-03-26 00:00:00-05:00,0.213443813,0.213443813,0.21199134,0.21199134,15964800,,
1981-03-27 00:00:00-05:00,0.21199134,0.213443813,0.21199134,0.21199134,17241600,,
1981-03-30 00:00:00-05:00,0.21199134,0.213443813,0.21199134,0.21199134,5318400,,
1981-03-31 00:00:00-05:00,0.211991397,0.211991397,0.210539505,0.210539505,4742400,,
1981-04-01 00:00:00-05:00,0.21199134,0.213443813,0.21199134,0.21199134,8246400,,
1981-04-02 00:00:00-05:00,0.21344386,0.214895769,0.21344386,0.21344386,9792000,,
1981-04-03 00:00:00-05:00,0.21344387,0.21344387,0.210539505,0.210539505,13968000,,
1981-04-06 00:00:00-05:00,0.210539549,0.210539549,0.20908764,0.20908764,10358400,,
1981-04-07 00:00:00-05:00,0.207635727,0.207635727,0.204731926,0.204731926,19910400,,
1981-04-08 00:00:00-05:00,0.20618397,0.207635863,0.20618397,0.20618397,33004800,,
1981-04-09 00:00:00-05:00,0.206183835,0.206183835,0.204731926,0.204731926,14505600,,
1981-04-10 00:00:00-05:00,0.20908764,0.211991441,0.20908764,0.20908764,12000000,,
1981-04-13 00:00:00-05:00,0.222155914,0.223607823,0.222155914,0.222155914,8256000,,
1981-04-14 00:00:00-05:00,0.223607793,0.225059686,0.223607793,0.223607793,8668800,,
1981-04-15 00:00:00-05:00,0.225059584,0.226511492,0.225059584,0.225059584,8889600,,
1981-04-16 00:00:00-05:00,0.227963597,0.229415489,0.227963597,0.227963597,37344000,,
1981-04-20 00:00:00-05:00,0.227963597,0.229415489,0.227963597,0.227963597,6758400,,
1981-04-21 00:00:00-05:00,0.232319742,0.233771634,0.232319742,0.232319742,12691200,,
1981-04-22 00:00:00-05:00,0.235223576,0.236675485,0.235223576,0.235223576,14544000,,
1981-04-23 00:00:00-05:00,0.233771603,0.233771603,0.230867803,0.230867803,5760000,,
1981-04-24 00:00:00-05:00,0.232319742,0.233771634,0.232319742,0.232319742,18451200,,
1981-04-27 00:00:00-04:00,0.230867964,0.230867964,0.227963597,0.227963597,9062400,,
1981-04-28 00:00:00-04:00,0.2279634,0.2279634,0.225059584,0.225059584,14774400,,
1981-04-29 00:00:00-04:00,0.223607823,0.223607823,0.222155914,0.222155914,11712000,,
1981-04-30 00:00:00-04:00,0.220703451,0.220703451,0.219251558,0.219251558,7852800,,
1981-05-01 00:00:00-04:00,0.219251528,0.219251528,0.217799619,0.217799619,13948800,,
1981-05-04 00:00:00-04:00,0.214895769,0.214895769,0.21344386,0.21344386,7977600,,
1981-05-05 00:00:00-04:00,0.213443813,0.213443813,0.21199134,0.21199134,7324800,,
1981-05-06 00:00:00-04:00,0.21199134,0.213443813,0.21199134,0.21199134,5443200,,
1981-05-07 00:00:00-04:00,0.21199134,0.213443813,0.21199134,0.21199134,6307200,,
1981-05-08 00:00:00-04:00,0.21199134,0.213443813,0.21199134,0.21199134,14294400,,
1981-05-11 00:00:00-04:00,0.207635863,0.207635863,0.20618397,0.20618397,6624000,,
1981-05-12 00:00:00-04:00,0.20618397,0.207635863,0.20618397,0.20618397,6662400,,
1981-05-13 00:00:00-04:00,0.206183835,0.206183835,0.204731926,0.204731926,4752000,,
1981-05-14 00:00:00-04:00,0.20908764,0.210539549,0.20908764,0.20908764,10608000,,
1981-05-15 00:00:00-04:00,0.210539505,0.211991397,0.210539505,0.210539505,10176000,,
1981-05-18 00:00:00-04:00,0.210539505,0.211991397,0.210539505,0.210539505,10771200,,
1981-05-19 00:00:00-04:00,0.210539533,0.210539533,0.207635716,0.207635716,10262400,,
