Date,Open,High,Low,Close,Volume,Unnamed: 6,Unnamed: 7,Ticker,Adj Close
2020-01-02,80.12999725341797,81.26000213623047,80.02999877929688,81.2300033569336,12728900.0,,,C,67.1229248046875
2020-01-03,79.80000305175781,80.5199966430664,79.44999694824219,79.69999694824219,12437400.0,,,C,65.85865020751953
2020-01-06,78.72000122070312,79.55000305175781,78.72000122070312,79.44999694824219,10059500.0,,,C,65.65206909179688
2020-01-07,79.29000091552734,79.30000305175781,78.7300033569336,78.76000213623047,10469100.0,,,C,65.0818862915039
2020-01-08,78.7699966430664,80.0,78.68000030517578,79.36000061035156,11292400.0,,,C,65.57769012451172
2020-01-09,80.9800033569336,80.9800033569336,79.7300033569336,80.08000183105469,12895900.0,,,C,66.17266082763672
2020-01-10,80.0,80.01000213623047,79.06999969482422,79.25,10062100.0,,,C,65.48680114746094
2020-01-13,79.5,80.72000122070312,79.0,80.6500015258789,16566300.0,,,C,66.6436538696289
2020-01-14,81.19999694824219,83.11000061035156,80.97000122070312,81.91000366210938,24971800.0,,,C,67.68484497070312
2020-01-15,81.7300033569336,82.05000305175781,80.7300033569336,81.23999786376953,16063600.0,,,C,67.13118743896484
2020-01-16,81.95999908447266,82.12999725341797,80.8499984741211,81.0,10426000.0,,,C,66.9328842163086
2020-01-17,81.16000366210938,81.4000015258789,80.80999755859375,81.12000274658203,12413100.0,,,C,67.03202819824219
2020-01-21,80.4800033569336,80.91000366210938,79.87000274658203,79.9000015258789,10522000.0,,,C,66.02392578125
2020-01-22,80.19999694824219,80.4800033569336,79.86000061035156,80.0999984741211,8045600.0,,,C,66.18917846679688
2020-01-23,79.58000183105469,80.08000183105469,78.91999816894531,79.80000305175781,11618200.0,,,C,65.9412841796875
2020-01-24,79.62000274658203,79.66999816894531,77.63999938964844,78.41999816894531,15036100.0,,,C,64.80095672607422
2020-01-27,76.26000213623047,77.0,75.8499984741211,76.70999908447266,15859600.0,,,C,63.387916564941406
2020-01-28,77.20999908447266,78.12999725341797,76.77999877929688,77.23999786376953,10960200.0,,,C,63.82585525512695
2020-01-29,77.54000091552734,77.9000015258789,76.41000366210938,76.4800033569336,9478900.0,,,C,63.19786071777344
2020-01-30,75.73999786376953,77.54000091552734,75.5,77.43000030517578,12498200.0,,,C,63.98288345336914
2020-01-31,75.95999908447266,76.18000030517578,73.91000366210938,74.41000366210938,17101200.0,,,C,61.89503479003906
2020-02-03,74.69999694824219,76.20999908447266,74.69999694824219,75.12999725341797,11096500.0,,,C,62.493934631347656
2020-02-04,76.75,77.2699966430664,76.43000030517578,76.5,12173200.0,,,C,63.63351058959961
2020-02-05,77.91999816894531,78.9800033569336,77.80999755859375,78.8499984741211,13070400.0,,,C,65.58826446533203
2020-02-06,79.80000305175781,79.86000061035156,78.4000015258789,78.97000122070312,12826400.0,,,C,65.68809509277344
2020-02-07,78.12999725341797,79.05000305175781,78.05999755859375,78.69000244140625,8341700.0,,,C,65.4551773071289
2020-02-10,78.08000183105469,78.73999786376953,78.05000305175781,78.4800033569336,8418300.0,,,C,65.2804946899414
2020-02-11,78.75,79.55000305175781,78.63999938964844,79.08999633789062,9437200.0,,,C,65.78791046142578
2020-02-12,79.9000015258789,80.7699966430664,79.30000305175781,79.33000183105469,9484100.0,,,C,65.98754119873047
2020-02-13,78.88999938964844,79.27999877929688,78.62000274658203,79.0,8946200.0,,,C,65.71305084228516
2020-02-14,78.88999938964844,79.08999633789062,78.44999694824219,78.79000091552734,9056600.0,,,C,65.53836059570312
2020-02-18,78.61000061035156,78.86000061035156,77.51000213623047,77.58000183105469,10343500.0,,,C,64.5318832397461
2020-02-19,77.87000274658203,78.38999938964844,77.62000274658203,78.05000305175781,9145200.0,,,C,64.92280578613281
2020-02-20,77.66000366210938,78.69000244140625,77.30999755859375,78.22000122070312,11763400.0,,,C,65.06421661376953
2020-02-21,77.55999755859375,77.95999908447266,76.1500015258789,76.44000244140625,14020000.0,,,C,63.583614349365234
2020-02-24,73.37999725341797,74.05000305175781,72.44000244140625,72.52999877929688,21096200.0,,,C,60.33122253417969
2020-02-25,72.62999725341797,73.20999908447266,69.0,69.43000030517578,27451000.0,,,C,57.75260925292969
2020-02-26,70.0199966430664,70.61000061035156,68.16000366210938,68.18000030517578,25552100.0,,,C,56.71285629272461
2020-02-27,66.0999984741211,66.88999938964844,64.4000015258789,64.44999694824219,34656800.0,,,C,53.61019515991211
2020-02-28,62.0,64.44999694824219,61.34000015258789,63.459999084472656,46013200.0,,,C,52.78670120239258
2020-03-02,63.84999847412109,67.61000061035156,63.119998931884766,67.58999633789062,29006400.0,,,C,56.22206497192383
2020-03-03,67.86000061035156,68.43000030517578,64.47000122070312,65.05000305175781,29547700.0,,,C,54.10929489135742
2020-03-04,66.05000305175781,67.5199966430664,64.36000061035156,67.38999938964844,24188500.0,,,C,56.05572891235352
2020-03-05,64.80000305175781,65.12000274658203,63.0099983215332,63.4900016784668,27277600.0,,,C,52.81165313720703
