Date,Open,High,Low,Close,Volume,Unnamed: 6,Unnamed: 7,Ticker,Adj Close
2020-01-02,28.288333892822266,28.70166778564453,28.15833282470703,28.69499969482422,1627200.0,,,DECK,28.69499969482422
2020-01-03,28.26000022888184,28.94499969482422,28.13166618347168,28.90999984741211,1890600.0,,,DECK,28.90999984741211
2020-01-06,28.690000534057617,29.12333297729492,28.656667709350582,29.083332061767575,1774800.0,,,DECK,29.083332061767575
2020-01-07,29.083332061767575,29.50166702270508,28.825000762939453,28.858333587646484,2517600.0,,,DECK,28.858333587646484
2020-01-08,28.895000457763672,29.0,28.071666717529297,28.13833236694336,3392400.0,,,DECK,28.13833236694336
2020-01-09,28.128332138061523,28.30500030517578,27.899999618530277,28.21500015258789,3331800.0,,,DECK,28.21500015258789
2020-01-10,28.270000457763672,28.331666946411133,27.433332443237305,27.5049991607666,1674000.0,,,DECK,27.5049991607666
2020-01-13,27.584999084472656,27.97166633605957,27.421667098999023,27.96500015258789,2226600.0,,,DECK,27.96500015258789
2020-01-14,28.031667709350582,28.440000534057617,27.86000061035156,28.081666946411133,2347200.0,,,DECK,28.081666946411133
2020-01-15,28.024999618530277,28.176666259765625,27.921667098999023,28.136667251586918,2440800.0,,,DECK,28.136667251586918
2020-01-16,28.32666778564453,29.163333892822266,28.281667709350582,28.77666664123535,2889000.0,,,DECK,28.77666664123535
2020-01-17,28.875,28.99333381652832,28.5,28.920000076293945,3081000.0,,,DECK,28.920000076293945
2020-01-21,28.803333282470703,29.38166618347168,28.53499984741211,29.165000915527344,4034400.0,,,DECK,29.165000915527344
2020-01-22,29.364999771118164,29.68000030517578,28.96166610717773,29.22166633605957,3262200.0,,,DECK,29.22166633605957
2020-01-23,29.011667251586918,29.30666732788086,28.503332138061523,29.168333053588867,3202200.0,,,DECK,29.168333053588867
2020-01-24,30.0,30.0,29.274999618530277,29.61000061035156,3453000.0,,,DECK,29.61000061035156
2020-01-27,29.020000457763672,29.37666702270508,28.87166786193848,29.21666717529297,2399400.0,,,DECK,29.21666717529297
2020-01-28,29.32333374023437,29.38166618347168,28.520000457763672,29.174999237060547,3721800.0,,,DECK,29.174999237060547
2020-01-29,29.35333251953125,29.670000076293945,29.07999992370605,29.433332443237305,2845800.0,,,DECK,29.433332443237305
2020-01-30,29.18166732788086,29.65833282470703,29.06666755676269,29.56333351135254,4557000.0,,,DECK,29.56333351135254
2020-01-31,30.93000030517578,33.21833419799805,30.93000030517578,31.81833267211914,15122400.0,,,DECK,31.81833267211914
2020-02-03,32.0099983215332,32.29666519165039,31.12166786193848,31.268333435058597,5688600.0,,,DECK,31.268333435058597
2020-02-04,31.46500015258789,31.94499969482422,31.418333053588867,31.61333274841309,2991000.0,,,DECK,31.61333274841309
2020-02-05,31.684999465942383,32.209999084472656,31.27833366394043,32.13999938964844,3743400.0,,,DECK,32.13999938964844
