Date,Open,High,Low,Close,Volume
1986-06-12 00:00:00-04:00,0.069975909,0.069975909,0.066771103,0.067305237,13708800
1986-06-13 00:00:00-04:00,0.067305237,0.067839371,0.066771103,0.067305237,7891200
1986-06-16 00:00:00-04:00,0.067305254,0.067839389,0.066236985,0.06677112,9590400
1986-06-17 00:00:00-04:00,0.06730525,0.068907653,0.06730525,0.067839384,13075200
1986-06-18 00:00:00-04:00,0.067839371,0.067839371,0.066236968,0.067305237,4348800
1986-06-19 00:00:00-04:00,0.067305254,0.067839389,0.066236985,0.06677112,8467200
1986-06-20 00:00:00-04:00,0.066771139,0.067305273,0.066771139,0.067038208,3801600
1986-06-23 00:00:00-04:00,0.067038185,0.067839384,0.065702846,0.067839384,46195200
1986-06-24 00:00:00-04:00,0.067839371,0.068373506,0.066771103,0.067305237,14572800
1986-06-25 00:00:00-04:00,0.067305242,0.067839376,0.066236973,0.066236973,15235200
1986-06-26 00:00:00-04:00,0.066236975,0.066771109,0.064100437,0.064100437,19152000
1986-06-27 00:00:00-04:00,0.064100454,0.064634589,0.063032185,0.06356632,10396800
1986-06-30 00:00:00-04:00,0.063566288,0.067305229,0.063032154,0.065702826,62352000
1986-07-01 00:00:00-04:00,0.065702826,0.065702826,0.065168691,0.065702826,47577600
1986-07-02 00:00:00-04:00,0.065702826,0.065702826,0.065168691,0.065702826,52617600
1986-07-03 00:00:00-04:00,0.066236985,0.067305254,0.066236985,0.06677112,14140800
1986-07-07 00:00:00-04:00,0.066771109,0.066771109,0.064100437,0.064100437,14054400
1986-07-08 00:00:00-04:00,0.064100398,0.064100398,0.061963247,0.062497996,14256000
1986-07-09 00:00:00-04:00,0.062498029,0.062498029,0.059292608,0.059826743,46137600
1986-07-10 00:00:00-04:00,0.059826727,0.060360861,0.055553653,0.058224324,46886400
1986-07-11 00:00:00-04:00,0.05822434,0.060895012,0.05822434,0.059826743,17395200
1986-07-14 00:00:00-04:00,0.058224349,0.060360887,0.058224349,0.059025548,28598400
1986-07-15 00:00:00-04:00,0.059025539,0.060895012,0.05822434,0.059826743,13190400
1986-07-16 00:00:00-04:00,0.060360879,0.061963283,0.060360879,0.061963283,9360000
1986-07-17 00:00:00-04:00,0.061963253,0.063032135,0.061429118,0.063032135,6940800
1986-07-18 00:00:00-04:00,0.063032185,0.064100454,0.061429167,0.06356632,12326400
1986-07-21 00:00:00-04:00,0.06356632,0.064634589,0.06356632,0.06356632,3513600
1986-07-22 00:00:00-04:00,0.063566288,0.065702826,0.063566288,0.065702826,10512000
1986-07-23 00:00:00-04:00,0.06570284,0.066771109,0.064100437,0.064100437,20793600
1986-07-24 00:00:00-04:00,0.065168704,0.067305242,0.065168704,0.066236973,14140800
1986-07-25 00:00:00-04:00,0.066236985,0.067305254,0.066236985,0.06677112,20448000
1986-07-28 00:00:00-04:00,0.066771082,0.066771082,0.065168679,0.065168679,11808000
1986-07-29 00:00:00-04:00,0.065168723,0.065702858,0.06249805,0.06356632,14054400
1986-07-30 00:00:00-04:00,0.063566287,0.063566287,0.059292598,0.061429136,26409600
1986-07-31 00:00:00-04:00,0.061429141,0.061963276,0.060895007,0.060895007,15638400
1986-08-01 00:00:00-04:00,0.060895006,0.06142914,0.059826737,0.060360871,12902400
1986-08-04 00:00:00-04:00,0.060360871,0.060360871,0.058758468,0.060360871,12441600
1986-08-05 00:00:00-04:00,0.060360877,0.060895012,0.059826743,0.059826743,2822400
1986-08-06 00:00:00-04:00,0.059826726,0.060360861,0.058224324,0.059292592,18316800
1986-08-07 00:00:00-04:00,0.059292579,0.059826713,0.058224311,0.058758445,3657600
1986-08-08 00:00:00-04:00,0.058758458,0.060360861,0.058758458,0.059292592,4147200
1986-08-11 00:00:00-04:00,0.060360867,0.06196327,0.060360867,0.061429136,7948800
1986-08-12 00:00:00-04:00,0.061429118,0.063032135,0.061429118,0.063032135,9993600
1986-08-13 00:00:00-04:00,0.063032185,0.06356632,0.06249805,0.06356632,6883200
1986-08-14 00:00:00-04:00,0.063566276,0.065702813,0.063566276,0.065168679,20131200
1986-08-15 00:00:00-04:00,0.065168698,0.065702832,0.064634563,0.065435767,6105600
1986-08-18 00:00:00-04:00,0.06543578,0.065702845,0.064634576,0.064634576,12787200
1986-08-19 00:00:00-04:00,0.064634576,0.064901646,0.063566307,0.064634576,20390400
1986-08-20 00:00:00-04:00,0.064634571,0.064634571,0.064100437,0.064100437,20764800
1986-08-21 00:00:00-04:00,0.064100437,0.065168706,0.064100437,0.064100437,49536000
1986-08-22 00:00:00-04:00,0.064100404,0.064634538,0.061963253,0.063032135,5760000
1986-08-25 00:00:00-04:00,0.063032135,0.063032135,0.061963253,0.063032135,2419200
1986-08-26 00:00:00-04:00,0.06303213,0.06303213,0.062497996,0.062497996,10857600
1986-08-27 00:00:00-04:00,0.062497996,0.06303213,0.061963247,0.062497996,9532800
1986-08-28 00:00:00-04:00,0.062497996,0.06303213,0.062497996,0.062497996,3427200
1986-08-29 00:00:00-04:00,0.062498025,0.063032159,0.059826738,0.060895007,25430400
1986-09-02 00:00:00-04:00,0.060894995,0.060894995,0.058491388,0.059292592,5212800
1986-09-03 00:00:00-04:00,0.058758464,0.058758464,0.056087793,0.057690196,18316800
1986-09-04 00:00:00-04:00,0.058758442,0.062497996,0.058758442,0.062497996,39427200
1986-09-05 00:00:00-04:00,0.062498008,0.065168679,0.061963259,0.065168679,26352000
1986-09-08 00:00:00-04:00,0.065168711,0.065702845,0.064634576,0.064634576,9619200
1986-09-09 00:00:00-04:00,0.064634557,0.067305229,0.064634557,0.065702826,37526400
1986-09-10 00:00:00-04:00,0.065702845,0.06623698,0.064634576,0.064634576,10886400
1986-09-11 00:00:00-04:00,0.064634569,0.065168704,0.061963283,0.061963283,35654400
1986-09-12 00:00:00-04:00,0.061963274,0.062498023,0.060360871,0.060360871,24451200
1986-09-15 00:00:00-04:00,0.060360867,0.061429136,0.059292598,0.061429136,22492800
1986-09-16 00:00:00-04:00,0.061429136,0.06196327,0.060360867,0.061429136,5184000
1986-09-17 00:00:00-04:00,0.061429118,0.064100404,0.060894984,0.063032135,8035200
1986-09-18 00:00:00-04:00,0.063032185,0.064634589,0.063032185,0.06356632,5356800
1986-09-19 00:00:00-04:00,0.06356632,0.064100454,0.063032185,0.06356632,2505600
1986-09-22 00:00:00-04:00,0.06356627,0.06356627,0.063032135,0.063032135,4492800
1986-09-23 00:00:00-04:00,0.063032168,0.064634571,0.063032168,0.064100437,5961600
1986-09-24 00:00:00-04:00,0.0641004,0.0641004,0.063032132,0.063299201,4780800
1986-09-25 00:00:00-04:00,0.063299235,0.0635663,0.061963283,0.061963283,5155200
1986-09-26 00:00:00-04:00,0.061963283,0.062498031,0.061429148,0.061963283,2332800
1986-09-29 00:00:00-04:00,0.061963274,0.061963274,0.060360871,0.060360871,6192000
1986-09-30 00:00:00-04:00,0.060360871,0.06142914,0.060360871,0.060360871,5184000
1986-10-01 00:00:00-04:00,0.060360877,0.061429146,0.058758474,0.059826743,32428800
1986-10-02 00:00:00-04:00,0.059826743,0.060895012,0.059292608,0.059826743,22723200
1986-10-03 00:00:00-04:00,0.059826737,0.060895006,0.059826737,0.060360871,14716800
1986-10-06 00:00:00-04:00,0.061963259,0.066236947,0.061963259,0.065168679,85334400
1986-10-07 00:00:00-04:00,0.065168701,0.067839373,0.065168701,0.066504039,59788800
1986-10-08 00:00:00-04:00,0.066504062,0.069174731,0.065702858,0.068373531,119606400
1986-10-09 00:00:00-04:00,0.068373493,0.072113047,0.068373493,0.07051003,92563200
1986-10-10 00:00:00-04:00,0.070510057,0.075317882,0.069441788,0.073715478,76752000
1986-10-13 00:00:00-04:00,0.07371545,0.07371545,0.07051003,0.07051003,27129600
1986-10-14 00:00:00-04:00,0.071044152,0.072113035,0.071044152,0.071578287,12873600
1986-10-15 00:00:00-04:00,0.0715783,0.075317854,0.0715783,0.07478372,63532800
1986-10-16 00:00:00-04:00,0.07478372,0.075317854,0.074249586,0.07478372,21859200
1986-10-17 00:00:00-04:00,0.07478374,0.077454408,0.07478374,0.076920278,124444800
1986-10-20 00:00:00-04:00,0.076920281,0.078522679,0.075317877,0.07745441,43545600
1986-10-21 00:00:00-04:00,0.077988536,0.080659203,0.077988536,0.080659203,112377600
1986-10-22 00:00:00-04:00,0.080659203,0.081460407,0.080125073,0.080659203,54576000
1986-10-23 00:00:00-04:00,0.080659203,0.081193342,0.079858009,0.080659203,70444800
1986-10-24 00:00:00-04:00,0.080659216,0.080659216,0.077988548,0.080125086,101376000
1986-10-27 00:00:00-05:00,0.080659204,0.082796365,0.080659204,0.082796365,125654400
1986-10-28 00:00:00-05:00,0.082796371,0.086001178,0.082796371,0.084665835,142646400
1986-10-29 00:00:00-05:00,0.084665797,0.084932871,0.081193313,0.082262196,53222400
1986-10-30 00:00:00-05:00,0.082262229,0.084932906,0.081728099,0.083864637,44380800
1986-10-31 00:00:00-05:00,0.083864634,0.084932903,0.082262226,0.082796365,63734400
1986-11-03 00:00:00-05:00,0.083330478,0.084932885,0.083330478,0.084398746,42192000
1986-11-04 00:00:00-05:00,0.084398748,0.087603554,0.084398748,0.087603554,54403200
1986-11-05 00:00:00-05:00,0.087603573,0.09347967,0.087069434,0.092945531,45100800
1986-11-06 00:00:00-05:00,0.092945566,0.097218643,0.092411436,0.095082104,72576000
1986-11-07 00:00:00-05:00,0.095082065,0.095616204,0.092945527,0.094547935,44323200
1986-11-10 00:00:00-05:00,0.09454789,0.09454789,0.090274193,0.090808332,28684800
1986-11-11 00:00:00-05:00,0.09134312,0.092411388,0.09134312,0.09134312,11894400
1986-11-12 00:00:00-05:00,0.09134312,0.093479657,0.090274228,0.09134312,34156800
1986-11-13 00:00:00-05:00,0.091343151,0.091877281,0.089740128,0.090007193,30211200
1986-11-14 00:00:00-05:00,0.090007128,0.090808332,0.088137657,0.090808332,18720000
1986-11-17 00:00:00-05:00,0.090808366,0.092411388,0.089740098,0.09134312,24307200
1986-11-18 00:00:00-05:00,0.091343133,0.091877263,0.086535305,0.086535305,59673600
1986-11-19 00:00:00-05:00,0.086535327,0.090274265,0.086535327,0.089740135,48729600
1986-11-20 00:00:00-05:00,0.0897401,0.096684456,0.0897401,0.096684456,98179200
1986-11-21 00:00:00-05:00,0.097218611,0.100958171,0.097218611,0.099889278,91065600
1986-11-24 00:00:00-05:00,0.099889273,0.108436038,0.096684467,0.107901908,173836800
1986-11-25 00:00:00-05:00,0.107901882,0.10950428,0.107367743,0.10897015,95788800
1986-11-26 00:00:00-05:00,0.108970177,0.109504307,0.107901908,0.107901908,38793600
1986-11-28 00:00:00-05:00,0.107901913,0.108436042,0.105231245,0.106299505,41328000
1986-12-01 00:00:00-05:00,0.106299543,0.106833682,0.103628874,0.104163013,40291200
1986-12-02 00:00:00-05:00,0.104697078,0.106833616,0.104697078,0.104697078,28771200
1986-12-03 00:00:00-05:00,0.104697107,0.105765375,0.103628838,0.103895903,35164800
1986-12-04 00:00:00-05:00,0.10389592,0.106299523,0.103094725,0.105231263,42508800
1986-12-05 00:00:00-05:00,0.105231217,0.105765347,0.104697078,0.104697078,107510400
1986-12-08 00:00:00-05:00,0.104697113,0.105765382,0.102026445,0.103628844,22665600
1986-12-09 00:00:00-05:00,0.103628857,0.104162996,0.102560588,0.103094727,16099200
1986-12-10 00:00:00-05:00,0.103094708,0.104162977,0.102026439,0.103895903,27590400
1986-12-11 00:00:00-05:00,0.103895875,0.105231217,0.10362881,0.104697078,11635200
1986-12-12 00:00:00-05:00,0.104697136,0.104697136,0.100958198,0.100958198,25286400
1986-12-15 00:00:00-05:00,0.100958112,0.101492242,0.096684415,0.098286822,50774400
1986-12-16 00:00:00-05:00,0.098821022,0.100958184,0.098821022,0.099355161,77299200
1986-12-17 00:00:00-05:00,0.099355179,0.100958201,0.099355179,0.100423448,23356800
1986-12-18 00:00:00-05:00,0.100423394,0.101492277,0.099889255,0.101225212,12672000
1986-12-19 00:00:00-05:00,0.101492306,0.104697113,0.101492306,0.103628844,56592000
1986-12-22 00:00:00-05:00,0.10362881,0.105765347,0.10362881,0.104697078,18316800
1986-12-23 00:00:00-05:00,0.104697133,0.105765402,0.104697133,0.105765402,23788800
1986-12-24 00:00:00-05:00,0.105765364,0.105765364,0.105231234,0.105498299,7027200
1986-12-26 00:00:00-05:00,0.105498328,0.106299523,0.105231263,0.105231263,3715200
1986-12-29 00:00:00-05:00,0.105231275,0.106299535,0.100958198,0.100958198,41702400
1986-12-30 00:00:00-05:00,0.100958149,0.102560548,0.099889257,0.102026418,25401600
1986-12-31 00:00:00-05:00,0.102026458,0.104697126,0.102026458,0.103094727,23356800
1987-01-02 00:00:00-05:00,0.103094686,0.104162955,0.101492279,0.102026418,12643200
1987-01-05 00:00:00-05:00,0.102026435,0.108970177,0.101492296,0.107901908,48499200
1987-01-06 00:00:00-05:00,0.107901892,0.110038429,0.107367753,0.10950429,40032000
1987-01-07 00:00:00-05:00,0.109504295,0.115380391,0.109504295,0.115380391,60998400
1987-01-08 00:00:00-05:00,0.115914511,0.120188208,0.115914511,0.119119316,61488000
1987-01-09 00:00:00-05:00,0.119119369,0.124461337,0.118585239,0.123927198,63705600
1987-01-12 00:00:00-05:00,0.123927192,0.133008097,0.122858923,0.131939828,128793600
1987-01-13 00:00:00-05:00,0.130871569,0.130871569,0.12606374,0.128200278,76320000
1987-01-14 00:00:00-05:00,0.128200278,0.128734408,0.1255296,0.128200278,69465600
1987-01-15 00:00:00-05:00,0.128200277,0.138349443,0.128200277,0.135144636,117014400
1987-01-16 00:00:00-05:00,0.135144626,0.135144626,0.129268537,0.131939828,65433600
1987-01-19 00:00:00-05:00,0.131939855,0.136747062,0.129268563,0.136747062,88243200
1987-01-20 00:00:00-05:00,0.136747008,0.142088967,0.136212869,0.138883546,95760000
1987-01-21 00:00:00-05:00,0.138883595,0.148498632,0.136212917,0.144759685,108489600
1987-01-22 00:00:00-05:00,0.144759709,0.159716708,0.14048664,0.159182578,116035200
1987-01-23 00:00:00-05:00,0.159182467,0.165592079,0.144225478,0.144225478,317894400
1987-01-26 00:00:00-05:00,0.145293785,0.148498591,0.140486579,0.146896183,116553600
1987-01-27 00:00:00-05:00,0.14689618,0.154908806,0.14689618,0.152772278,114105600
1987-01-28 00:00:00-05:00,0.1527723,0.155442978,0.14849861,0.15330644,76723200
1987-01-29 00:00:00-05:00,0.15330642,0.15490881,0.143691386,0.146896183,79228800
1987-01-30 00:00:00-05:00,0.146896166,0.1565112,0.144759629,0.156244144,104169600
1987-02-02 00:00:00-05:00,0.156244159,0.159182506,0.155977085,0.155977085,46915200
1987-02-03 00:00:00-05:00,0.155977107,0.157579516,0.150635762,0.15330644,59328000
1987-02-04 00:00:00-05:00,0.153306427,0.154374687,0.151704019,0.153840557,31737600
1987-02-05 00:00:00-05:00,0.153840546,0.154908806,0.151169879,0.152772278,42652800
1987-02-06 00:00:00-05:00,0.152772358,0.153573562,0.146362127,0.147163332,45619200
1987-02-09 00:00:00-05:00,0.146896143,0.146896143,0.14502668,0.145827875,136080000
1987-02-10 00:00:00-05:00,0.145827897,0.146362036,0.1426231,0.146362036,44668800
1987-02-11 00:00:00-05:00,0.146896202,0.15330644,0.146896202,0.15330644,60307200
1987-02-12 00:00:00-05:00,0.153306428,0.164790927,0.153306428,0.163989723,185731200
1987-02-13 00:00:00-05:00,0.163989791,0.16612633,0.158648453,0.162387401,81763200
1987-02-17 00:00:00-05:00,0.162387331,0.16398972,0.158648385,0.163455591,70732800
1987-02-18 00:00:00-05:00,0.163455605,0.166126273,0.1527723,0.15330644,128592000
1987-02-19 00:00:00-05:00,0.152772281,0.152772281,0.145293785,0.146896183,317750400
1987-02-20 00:00:00-05:00,0.146896216,0.146896216,0.143157279,0.145293817,87897600
1987-02-23 00:00:00-05:00,0.145293779,0.156511212,0.142088972,0.154374674,125913600
1987-02-24 00:00:00-05:00,0.154374612,0.162387253,0.154374612,0.161853105,120816000
1987-02-25 00:00:00-05:00,0.161853247,0.16479099,0.158113695,0.159182578,65001600
1987-02-26 00:00:00-05:00,0.159182518,0.169865831,0.155977097,0.165058002,145209600
1987-02-27 00:00:00-05:00,0.165058001,0.166126261,0.161319055,0.163989723,37555200
1987-03-02 00:00:00-05:00,0.163989786,0.163989786,0.158113695,0.159182578,79516800
1987-03-03 00:00:00-05:00,0.159182578,0.160784987,0.157045416,0.159182578,81100800
1987-03-04 00:00:00-05:00,0.159182493,0.170934064,0.158648363,0.170399934,98179200
1987-03-05 00:00:00-05:00,0.170399988,0.182151563,0.170399988,0.178412616,128188800
1987-03-06 00:00:00-05:00,0.178412539,0.179480817,0.173604711,0.17787841,63561600
1987-03-09 00:00:00-05:00,0.177878472,0.178412602,0.173604772,0.174673051,38275200
1987-03-10 00:00:00-05:00,0.174672952,0.182151445,0.174138804,0.180014908,74102400
1987-03-11 00:00:00-05:00,0.182685614,0.183753873,0.180549076,0.182685614,43862400
1987-03-12 00:00:00-05:00,0.18268563,0.184822168,0.178412555,0.183486834,71337600
1987-03-13 00:00:00-05:00,0.183486857,0.184822191,0.173070619,0.176809564,105120000
1987-03-16 00:00:00-05:00,0.176275415,0.176275415,0.17039995,0.175741285,88473600
1987-03-17 00:00:00-05:00,0.175741301,0.182685669,0.175207172,0.181617409,54547200
1987-03-18 00:00:00-05:00,0.182685639,0.192834803,0.182685639,0.191232413,119347200
1987-03-19 00:00:00-05:00,0.191232411,0.194971338,0.188027595,0.194971338,62812800
1987-03-20 00:00:00-05:00,0.194971362,0.194971362,0.191766565,0.192834824,38246400
1987-03-23 00:00:00-05:00,0.19283479,0.195505458,0.189629993,0.191499457,67478400
1987-03-24 00:00:00-05:00,0.186958735,0.193903102,0.186958735,0.192834824,69609600
1987-03-25 00:00:00-05:00,0.192834897,0.193903176,0.190698359,0.192033693,33840000
1987-03-26 00:00:00-05:00,0.19203357,0.192300644,0.190164106,0.190698236,33379200
1987-03-27 00:00:00-05:00,0.191766586,0.200313343,0.191766586,0.196039662,120873600
1987-03-30 00:00:00-05:00,0.196039582,0.206723496,0.18909584,0.206723496,186134400
1987-03-31 00:00:00-05:00,0.204052206,0.2115307,0.204052206,0.206723496,125337600
1987-04-01 00:00:00-05:00,0.20672353,0.210996605,0.193368928,0.194437206,259430400
1987-04-02 00:00:00-05:00,0.197642655,0.20725769,0.197642655,0.20298399,159955200
1987-04-03 00:00:00-05:00,0.202984017,0.214201461,0.202984017,0.213133201,155606400
1987-04-06 00:00:00-04:00,0.213133215,0.213667345,0.208326009,0.212064937,98956800
1987-04-07 00:00:00-04:00,0.212064854,0.212064854,0.200847432,0.200847432,73728000
1987-04-08 00:00:00-04:00,0.200847409,0.208860034,0.200847409,0.206723496,106214400
1987-04-09 00:00:00-04:00,0.20672356,0.20672356,0.201381601,0.20298399,71568000
1987-04-10 00:00:00-04:00,0.20298405,0.204586458,0.20244992,0.204319403,43372800
1987-04-13 00:00:00-04:00,0.20405216,0.20405216,0.196573667,0.19764255,50256000
1987-04-14 00:00:00-04:00,0.197642617,0.204052229,0.194437196,0.200847432,87379200
1987-04-15 00:00:00-04:00,0.202449822,0.20725765,0.202449822,0.205120489,95961600
1987-04-16 00:00:00-04:00,0.205120548,0.214735583,0.204586418,0.210462525,188092800
1987-04-20 00:00:00-04:00,0.21046257,0.21259909,0.204052331,0.204586461,100310400
1987-04-21 00:00:00-04:00,0.204586384,0.209394213,0.200313309,0.207791805,113184000
1987-04-22 00:00:00-04:00,0.207791839,0.210996655,0.207791839,0.210462525,74678400
1987-04-23 00:00:00-04:00,0.210462525,0.212599045,0.207257709,0.210462525,48326400
1987-04-24 00:00:00-04:00,0.210462545,0.212599065,0.207791858,0.211530805,54172800
1987-04-27 00:00:00-04:00,0.211530805,0.213133213,0.207791858,0.211530805,53107200
1987-04-28 00:00:00-04:00,0.211530792,0.227556066,0.209394254,0.227021918,111081600
1987-04-29 00:00:00-04:00,0.227021896,0.232897379,0.220611677,0.220611677,85161600
1987-04-30 00:00:00-04:00,0.220611668,0.227021887,0.217406852,0.222214058,88041600
1987-05-01 00:00:00-04:00,0.222214078,0.224884765,0.21954341,0.224350616,37843200
1987-05-04 00:00:00-04:00,0.224350556,0.230226662,0.223282296,0.228624254,34531200
1987-05-05 00:00:00-04:00,0.229158425,0.247320235,0.229158425,0.247320235,110995200
1987-05-06 00:00:00-04:00,0.247320141,0.249456678,0.240375777,0.241444036,153504000
1987-05-07 00:00:00-04:00,0.241444114,0.253195686,0.239841724,0.252661556,289699200
1987-05-08 00:00:00-04:00,0.253195738,0.274028842,0.253195738,0.270289272,150048000
1987-05-11 00:00:00-04:00,0.270289173,0.270289173,0.262543622,0.262810677,127382400
1987-05-12 00:00:00-04:00,0.262810613,0.265481903,0.249990787,0.253729731,148464000
1987-05-13 00:00:00-04:00,0.255332797,0.26120828,0.255332797,0.260140002,73382400
1987-05-14 00:00:00-04:00,0.260140052,0.267084419,0.260140052,0.26227659,59961600
1987-05-15 00:00:00-04:00,0.261742423,0.261742423,0.254798681,0.254798681,84326400
1987-05-18 00:00:00-04:00,0.254798669,0.254798669,0.239307549,0.246251896,172598400
1987-05-19 00:00:00-04:00,0.246252035,0.246252035,0.237705275,0.237705275,78336000
1987-05-20 00:00:00-04:00,0.236636806,0.236636806,0.229158313,0.233965516,228355200
1987-05-21 00:00:00-04:00,0.234499885,0.240910106,0.234499885,0.238239437,93312000
1987-05-22 00:00:00-04:00,0.238239327,0.239307605,0.2302267,0.23129496,64627200
1987-05-26 00:00:00-04:00,0.23129485,0.235033794,0.23076072,0.233965516,46886400
1987-05-27 00:00:00-04:00,0.233965516,0.239307491,0.232897257,0.233965516,48758400
1987-05-28 00:00:00-04:00,0.233965579,0.248922588,0.233431449,0.248388439,108662400
1987-05-29 00:00:00-04:00,0.248388433,0.252661508,0.245717766,0.246251896,80380800
1987-06-01 00:00:00-04:00,0.246251864,0.246251864,0.241444036,0.241444036,30326400
1987-06-02 00:00:00-04:00,0.241444106,0.245183675,0.237171049,0.240375847,51552000
1987-06-03 00:00:00-04:00,0.24144408,0.245183649,0.24144408,0.241978228,21628800
