Date,Open,High,Low,Close,Volume,Unnamed: 6,Unnamed: 7,Ticker,Adj Close
2020-01-02,84.68499755859375,85.28500366210938,83.68499755859375,83.76499938964844,1561200.0,,,MKC,76.85144805908203
2020-01-03,83.83499908447266,85.46499633789062,83.56500244140625,85.0999984741211,1469800.0,,,MKC,78.07627868652344
2020-01-06,85.12999725341797,85.86000061035156,84.80999755859375,85.61000061035156,1326600.0,,,MKC,78.54417419433594
2020-01-07,85.36499786376953,85.56999969482422,84.08000183105469,84.13999938964844,1432000.0,,,MKC,77.19551086425781
2020-01-08,84.63500213623047,84.7699966430664,83.6500015258789,83.69000244140625,1014400.0,,,MKC,76.78264617919922
2020-01-09,82.3550033569336,82.86000061035156,80.55500030517578,81.12000274658203,2770800.0,,,MKC,74.42475891113281
2020-01-10,80.86000061035156,82.48500061035156,80.86000061035156,82.11499786376953,1100000.0,,,MKC,75.33763122558594
2020-01-13,82.1500015258789,83.01000213623047,82.1500015258789,82.6500015258789,1232200.0,,,MKC,75.82847595214844
2020-01-14,82.75499725341797,83.51000213623047,82.75499725341797,83.44499969482422,1898600.0,,,MKC,76.557861328125
2020-01-15,83.58499908447266,84.62000274658203,83.58499908447266,83.80500030517578,1453000.0,,,MKC,76.88814544677734
2020-01-16,83.96499633789062,84.08000183105469,83.05999755859375,83.57499694824219,1698200.0,,,MKC,76.67713928222656
2020-01-17,83.66500091552734,84.37999725341797,83.48999786376953,84.33999633789062,1084200.0,,,MKC,77.37898254394531
2020-01-21,84.42500305175781,85.67500305175781,84.36499786376953,85.57499694824219,1982600.0,,,MKC,78.51206970214844
2020-01-22,85.80999755859375,86.76000213623047,85.69999694824219,86.26499938964844,1690400.0,,,MKC,79.14510345458984
2020-01-23,85.37000274658203,86.57499694824219,85.3550033569336,86.38500213623047,1590600.0,,,MKC,79.25521850585938
2020-01-24,87.13500213623047,87.29000091552734,86.01000213623047,86.33499908447266,1396200.0,,,MKC,79.2093505859375
2020-01-27,86.16500091552734,86.88500213623047,85.9749984741211,86.3550033569336,1698000.0,,,MKC,79.22769927978516
2020-01-28,82.1500015258789,84.9749984741211,81.80000305175781,83.02999877929688,4551400.0,,,MKC,76.17710876464844
2020-01-29,82.5,84.28500366210938,81.59500122070312,83.70500183105469,1872800.0,,,MKC,76.79639434814453
2020-01-30,83.87000274658203,84.28500366210938,82.25,82.75499725341797,1848200.0,,,MKC,75.9248046875
2020-01-31,82.88999938964844,83.79000091552734,81.62000274658203,81.68499755859375,2006400.0,,,MKC,74.94313049316406
2020-02-03,82.07499694824219,82.3949966430664,81.24500274658203,81.58000183105469,1793800.0,,,MKC,74.8468017578125
2020-02-04,81.69999694824219,82.11000061035156,80.2249984741211,80.3499984741211,1756600.0,,,MKC,73.71831512451172
2020-02-05,80.82499694824219,81.27999877929688,80.37000274658203,81.00499725341797,1354000.0,,,MKC,74.31927490234375
2020-02-06,81.00499725341797,81.94000244140625,80.9000015258789,81.05999755859375,1164800.0,,,MKC,74.36971282958984
2020-02-07,81.24500274658203,81.8550033569336,81.05500030517578,81.55500030517578,1080400.0,,,MKC,74.82386779785156
2020-02-10,82.06999969482422,82.29499816894531,81.4800033569336,81.80500030517578,891600.0,,,MKC,75.05323028564453
2020-02-11,81.80500030517578,82.375,81.51000213623047,81.625,879200.0,,,MKC,74.88806915283203
2020-02-12,81.6050033569336,82.68000030517578,81.20999908447266,82.5199966430664,1113600.0,,,MKC,75.7092056274414
2020-02-13,82.43000030517578,83.77999877929688,82.13500213623047,83.54000091552734,916000.0,,,MKC,76.64501953125
2020-02-14,83.80999755859375,84.43499755859375,83.30500030517578,83.41999816894531,924800.0,,,MKC,76.53494262695312
2020-02-18,83.11499786376953,83.31999969482422,82.17500305175781,82.45500183105469,1286600.0,,,MKC,75.64958953857422
2020-02-19,82.45500183105469,82.80999755859375,81.84500122070312,82.01499938964844,962400.0,,,MKC,75.24589538574219
2020-02-20,82.07499694824219,82.17500305175781,81.08499908447266,81.91500091552734,1135400.0,,,MKC,75.15414428710938
2020-02-21,81.63999938964844,81.98999786376953,81.0250015258789,81.0999984741211,936800.0,,,MKC,74.4063949584961
2020-02-24,80.44999694824219,81.16000366210938,79.70999908447266,80.49500274658203,1442400.0,,,MKC,73.8513412475586
2020-02-25,80.3499984741211,80.7699966430664,79.02999877929688,79.18499755859375,2959600.0,,,MKC,72.64945220947266
2020-02-26,79.0,79.6449966430664,76.47000122070312,76.55500030517578,2354600.0,,,MKC,70.23651885986328
2020-02-27,76.43499755859375,77.16500091552734,75.01000213623047,75.12999725341797,2253000.0,,,MKC,68.92913818359375
2020-02-28,74.17500305175781,74.44000244140625,71.19499969482422,73.09500122070312,3578800.0,,,MKC,67.06209564208984
2020-03-02,73.40499877929688,76.29000091552734,72.91000366210938,76.23500061035156,2245400.0,,,MKC,69.94293212890625
2020-03-03,76.25,77.2699966430664,74.38500213623047,74.94999694824219,1972800.0,,,MKC,68.76399993896484
2020-03-04,76.04499816894531,76.96499633789062,75.23999786376953,76.94000244140625,2873400.0,,,MKC,70.58975982666016
2020-03-05,76.02999877929688,77.6449966430664,75.76499938964844,76.7699966430664,2189600.0,,,MKC,70.43378448486328
2020-03-06,74.80000305175781,75.6500015258789,73.4749984741211,75.31999969482422,2346200.0,,,MKC,69.10345458984375
2020-03-09,72.5,73.91500091552734,71.44000244140625,72.01499938964844,2872600.0,,,MKC,66.07123565673828
2020-03-10,73.30999755859375,75.88999938964844,72.29499816894531,75.76499938964844,2818000.0,,,MKC,69.51174926757812
2020-03-11,74.16999816894531,74.56500244140625,72.73500061035156,73.30500030517578,3015000.0,,,MKC,67.2547836303711
