Date,Open,High,Low,Close,Volume,Unnamed: 6,Unnamed: 7,Ticker,Adj Close
2020-01-02,144.49000549316406,144.49000549316406,141.77999877929688,143.8800048828125,1333700.0,,,CDW,135.81533813476562
2020-01-03,141.99000549316406,143.44000244140625,141.80999755859375,142.14999389648438,883200.0,,,CDW,134.18231201171875
2020-01-06,141.0,141.64999389648438,140.2899932861328,141.0800018310547,1014400.0,,,CDW,133.17233276367188
2020-01-07,141.19000244140625,141.77999877929688,140.66000366210938,140.9199981689453,801300.0,,,CDW,133.02125549316406
2020-01-08,141.00999450683594,141.83999633789062,140.32000732421875,140.7100067138672,1034200.0,,,CDW,132.82301330566406
2020-01-09,141.27999877929688,143.0,141.0500030517578,141.97000122070312,943900.0,,,CDW,134.0124053955078
2020-01-10,142.4199981689453,143.92999267578125,141.22999572753906,142.36000061035156,668400.0,,,CDW,134.38055419921875
2020-01-13,142.75999450683594,143.72000122070312,141.86000061035156,143.35000610351562,1364500.0,,,CDW,135.3150177001953
2020-01-14,143.35000610351562,145.05999755859375,142.7899932861328,143.9600067138672,863500.0,,,CDW,135.890869140625
2020-01-15,143.88999938964844,145.39999389648438,143.44000244140625,144.60000610351562,791300.0,,,CDW,136.49501037597656
2020-01-16,145.47999572753906,146.08999633789062,143.5800018310547,144.1999969482422,834300.0,,,CDW,136.117431640625
2020-01-17,140.88999938964844,141.6199951171875,136.0800018310547,136.85000610351562,2357000.0,,,CDW,129.179443359375
2020-01-21,136.13999938964844,138.1199951171875,135.8300018310547,136.0800018310547,1619600.0,,,CDW,128.45257568359375
2020-01-22,137.17999267578125,138.25,136.35000610351562,136.5800018310547,1131900.0,,,CDW,128.92454528808594
2020-01-23,136.5800018310547,138.85000610351562,135.47000122070312,138.72999572753906,1175400.0,,,CDW,130.95399475097656
2020-01-24,139.0399932861328,139.5,137.14999389648438,137.9199981689453,856900.0,,,CDW,130.1894073486328
2020-01-27,135.47999572753906,136.0500030517578,133.75999450683594,133.8699951171875,887100.0,,,CDW,126.36644744873048
2020-01-28,134.66000366210938,135.72999572753906,133.91000366210938,135.4600067138672,1180900.0,,,CDW,127.86729431152344
2020-01-29,135.89999389648438,136.47000122070312,134.33999633789062,134.86000061035156,746800.0,,,CDW,127.3009033203125
2020-01-30,133.24000549316406,134.72000122070312,132.72999572753906,133.8300018310547,975100.0,,,CDW,126.32872009277344
2020-01-31,133.38999938964844,133.72000122070312,129.9199981689453,130.4499969482422,1173000.0,,,CDW,123.13811492919922
2020-02-03,130.74000549316406,133.75999450683594,130.5399932861328,132.88999938964844,1618000.0,,,CDW,125.44134521484376
2020-02-04,134.47000122070312,136.24000549316406,133.99000549316406,136.14999389648438,1068800.0,,,CDW,128.5186004638672
2020-02-05,137.22000122070312,137.49000549316406,134.88999938964844,136.0399932861328,1124300.0,,,CDW,128.41477966308594
2020-02-06,134.50999450683594,138.4499969482422,133.67999267578125,134.63999938964844,1186700.0,,,CDW,127.09326171875
2020-02-07,134.41000366210938,134.49000549316406,131.1699981689453,132.66000366210938,1354400.0,,,CDW,125.2242660522461
2020-02-10,132.7100067138672,134.07000732421875,132.5,133.99000549316406,920000.0,,,CDW,126.4796905517578
2020-02-11,134.30999755859375,136.17999267578125,133.3300018310547,135.97000122070312,1228300.0,,,CDW,128.3487091064453
2020-02-12,136.0,137.55999755859375,135.69000244140625,136.58999633789062,1028500.0,,,CDW,128.9339599609375
2020-02-13,135.3000030517578,137.30999755859375,134.88999938964844,137.27999877929688,1034100.0,,,CDW,129.5853271484375
2020-02-14,137.94000244140625,138.9600067138672,137.05999755859375,138.2899932861328,1292600.0,,,CDW,130.53866577148438
2020-02-18,137.47000122070312,137.66000366210938,133.3300018310547,134.8699951171875,1003200.0,,,CDW,127.31033325195312
2020-02-19,135.27000427246094,137.36000061035156,135.0800018310547,136.6300048828125,667000.0,,,CDW,128.9717254638672
2020-02-20,136.52999877929688,138.44000244140625,135.75999450683594,138.24000549316406,667900.0,,,CDW,130.49148559570312
2020-02-21,137.3699951171875,138.3000030517578,133.14999389648438,133.91000366210938,960100.0,,,CDW,126.4041519165039
2020-02-24,131.38999938964844,132.8699951171875,128.36000061035156,129.5399932861328,1441200.0,,,CDW,122.62709045410156
2020-02-25,130.33999633789062,131.07000732421875,124.75,125.1500015258789,1291700.0,,,CDW,118.47137451171876
2020-02-26,125.79000091552734,129.1699981689453,124.68000030517578,124.83999633789062,1319600.0,,,CDW,118.17790985107422
2020-02-27,121.73999786376952,121.9800033569336,116.04000091552734,116.08000183105467,1969100.0,,,CDW,109.88539123535156
2020-02-28,113.29000091552734,117.87000274658205,110.91999816894533,114.22000122070312,2984800.0,,,CDW,108.12467193603516
2020-03-02,115.36000061035156,119.9800033569336,113.12999725341795,119.9800033569336,2087700.0,,,CDW,113.57727813720705
2020-03-03,118.1500015258789,120.91000366210938,113.87000274658205,115.61000061035156,1656500.0,,,CDW,109.44046783447266
2020-03-04,117.80999755859376,119.26000213623048,115.94000244140624,119.19000244140624,1301800.0,,,CDW,112.82942962646484
2020-03-05,115.98999786376952,116.7699966430664,111.68000030517578,113.80999755859376,1623100.0,,,CDW,107.73651885986328
